instance	exam	states	wall_s	maxrss_kb	answered	ok	wrong	unknown	protected	note
ServersAndClients-PT-200160	CTLF	32401	59.54	569404	0	0	0	16		rc=0
Murphy-PT-D1N010	CTLF	39780	1.01	99564	16	16	0	0	2/14	rc=0
Murphy-PT-D1N010	CTLC	39780	1.22	95492	16	16	0	0	2/14	rc=0
SmartHome-PT-01	CTLC	43201	0.06	81888	16	16	0	0	3/113	rc=0
SmartHome-PT-01	CTLF	43201	0.05	81020	16	16	0	0	3/113	rc=0
AirplaneLD-PT-0010	CTLC	43463	0.12	82016	16	16	0	0	19/88	rc=0
AirplaneLD-PT-0010	CTLF	43463	0.17	81932	16	16	0	0	19/88	rc=0
HexagonalGrid-PT-110	CTLC	40193	1.06	100200	16	16	0	0		rc=0
HexagonalGrid-PT-110	CTLF	40193	1.19	106492	16	16	0	0		rc=0
ERK-PT-000010	CTLF	47047	0.81	94044	16	16	0	0		rc=0
ERK-PT-000010	CTLC	47047	1.99	100648	16	16	0	0		rc=0
ServersAndClients-PT-400080	CTLC	32801	59.54	710356	0	0	0	16		rc=0
ServersAndClients-PT-400080	CTLF	32801	59.54	786492	0	0	0	16		rc=0
UtilityControlRoom-PT-Z4T4N02	CTLC	57040	6.64	112544	16	16	0	0		rc=0
RefineWMG-PT-002002	CTLC	58320	0.23	88548	16	16	0	0		rc=0
RefineWMG-PT-002002	CTLF	58320	0.13	84460	16	16	0	0		rc=0
MultiCrashLeafsetExtension-PT-S16C02	CTLC	33708	59.06	388440	0	0	0	16		rc=0
UtilityControlRoom-PT-Z4T4N02	CTLF	57040	11.95	177064	16	16	0	0		rc=0
TokenRing-PT-010	CTLC	58905	10.21	150596	16	16	0	0	1111/1111	rc=0
Philosophers-PT-000010	CTLF	59049	16.21	163480	16	16	0	0		rc=0
Referendum-PT-0010	CTLC	59050	0.13	81392	16	16	0	0		rc=0
Referendum-PT-0010	CTLF	59050	0.03	80120	16	16	0	0		rc=0
Philosophers-PT-000010	CTLC	59049	20.64	161372	16	16	0	0		rc=0
TokenRing-PT-010	CTLF	58905	22.85	169068	16	16	0	0	1111/1111	rc=0
MultiCrashLeafsetExtension-PT-S16C02	CTLF	33708	59.07	388308	0	0	0	16		rc=0
ShieldPPPs-PT-001A	CTLC	61496	4.18	162580	16	16	0	0	14/29	rc=0
ShieldPPPs-PT-001A	CTLF	61496	5.88	186776	16	16	0	0	14/29	rc=0
Szymanski-PT-a02	CTLC	62187	6.48	208444	16	16	0	0	25/224	rc=0
Szymanski-PT-a02	CTLF	62187	8.93	216356	16	16	0	0	25/224	rc=0
PermAdmissibility-PT-01	CTLC	52537	59.01	98772	0	0	0	16		rc=0
PermAdmissibility-PT-01	CTLF	52537	59.01	99608	0	0	0	16		rc=0
LastZero-PT-N08	CTLC	52919	59.02	340408	0	0	0	16	240/857	rc=0
LastZero-PT-N08	CTLF	52919	59.02	339908	0	0	0	16	240/857	rc=0
RingSingleMessageInMbox-PT-d0m010	CTLC	62547	59.02	484912	4	4	0	12	22/59	rc=0
SmartHome-PT-02	CTLC	86401	0.05	81400	16	16	0	0	3/127	rc=0
SmartHome-PT-02	CTLF	86401	0.05	81356	16	16	0	0	3/127	rc=0
RingSingleMessageInMbox-PT-d0m010	CTLF	62547	59.02	590352	3	3	0	13	22/59	rc=0
ServersAndClients-PT-200320	CTLC	64401	60.03	834092	0	0	0	16		rc=124
HypertorusGrid-PT-d2k1p8b00	CTLC	87552	1.07	107716	16	16	0	0		rc=0
HypertorusGrid-PT-d2k1p8b00	CTLF	87552	1.04	112824	16	16	0	0		rc=0
ServersAndClients-PT-200320	CTLF	64401	60.02	807232	0	0	0	16		rc=124
SatelliteMemory-PT-X00100Y0003	CTLC	76358	59.02	552432	6	6	0	10	3/10	rc=0
ServersAndClients-PT-400160	CTLC	64801	60.03	856708	0	0	0	16		rc=124
StigmergyElection-PT-07a	CTLC	96723	0.37	110548	16	16	0	0	42/2618	rc=0
StigmergyElection-PT-07a	CTLF	96723	0.34	110688	16	16	0	0	42/2618	rc=0
ServersAndClients-PT-400160	CTLF	64801	60.02	868544	0	0	0	16		rc=124
SatelliteMemory-PT-X00100Y0003	CTLF	76358	59.02	460576	6	6	0	10	3/10	rc=0
SwimmingPool-PT-01	CTLC	89621	11.53	189688	16	16	0	0		rc=0
SwimmingPool-PT-01	CTLF	89621	15.47	225672	16	16	0	0		rc=0
TriangularGrid-PT-1200	CTLC	109552	6.61	197792	16	16	0	0		rc=0
TriangularGrid-PT-1200	CTLF	109552	3.81	184256	16	16	0	0		rc=0
SimpleLoadBal-PT-05	CTLC	116176	6.41	158644	16	16	0	0	27/180	rc=0
SimpleLoadBal-PT-05	CTLF	116176	5.13	158408	16	16	0	0	27/180	rc=0
